"","std","mean"
"x.Gyro.Person.118",0.409578230919236,-0.0109556818136257
"x.Gyro.Person.119",0.403204335842546,-0.00957750419082185
"x.Gyro.Person.120",0.395448647219266,-0.00419851789512725
"x.Gyro.Person.121",0.395297981050161,-0.00314514873434068
"x.Gyro.Person.122",0.399958987752781,-0.00282006965422124
"x.Gyro.Person.123",0.398953419832097,0.000234253555274856
"x.Gyro.Person.124",0.401101118676913,0.00118148464436956
"x.Gyro.Person.125",0.409888248821154,0.00156664613406176
"x.Gyro.Person.126",0.41688554910286,0.00183179164614048
"x.Gyro.Person.127",0.42131549835461,0.00225456942147268
"x.Gyro.Person.128",0.418574877754572,0.000879904454567356
"y.Gyro.Person.1",0.338274172956836,0.00576343856499152
"y.Gyro.Person.2",0.342479205413914,0.010357821342247
"y.Gyro.Person.3",0.334941750550171,0.0148338937195965
"y.Gyro.Person.4",0.326874140088115,0.0145458589074109
"y.Gyro.Person.5",0.335421950036776,0.0154230251872786
"y.Gyro.Person.6",0.340156835146257,0.0156977406687173
"y.Gyro.Person.7",0.34531048274111,0.012229195417601
"y.Gyro.Person.8",0.34486812129965,0.00848288939985748
"y.Gyro.Person.9",0.334384129135952,0.00619344169946115
"y.Gyro.Person.10",0.333218639221347,0.00948831175926264
"y.Gyro.Person.11",0.341716131111636,0.0147172132102579
"y.Gyro.Person.12",0.340899660045645,0.0129838869352077
"y.Gyro.Person.13",0.340475250113226,0.0086474064532114
"y.Gyro.Person.14",0.343072281457809,0.00726245802365694
"y.Gyro.Person.15",0.33769295175823,0.00935469562628096
"y.Gyro.Person.16",0.337754923935888,0.0124279377358195
"y.Gyro.Person.17",0.345041804645036,0.00927914644120903
"y.Gyro.Person.18",0.337378735645783,0.00493582098335256
"y.Gyro.Person.19",0.334475672897778,0.00860847384861893
"y.Gyro.Person.20",0.339824840350959,0.0143856079519783
"y.Gyro.Person.21",0.356424481226792,0.0157482332201459
"y.Gyro.Person.22",0.349556407719645,0.0119546143329216
"y.Gyro.Person.23",0.346843582915649,0.0058811905309603
"y.Gyro.Person.24",0.348541500297697,0.00408876336579131
"y.Gyro.Person.25",0.356711801116878,0.00491110946214455
"y.Gyro.Person.26",0.351097705802037,0.00332380356586698
"y.Gyro.Person.27",0.345829920118667,0.000803230184777062
"y.Gyro.Person.28",0.34663197824571,0.000635063832799287
"y.Gyro.Person.29",0.353955818269439,0.00495807354262504
"y.Gyro.Person.30",0.351487315631231,0.00809988503399525
"y.Gyro.Person.31",0.333242290890567,0.00468876710503224
"y.Gyro.Person.32",0.328653054373832,0.00152883166326434
"y.Gyro.Person.33",0.330716918460371,-0.000236006368718357
"y.Gyro.Person.34",0.338290345264273,-0.00398110682384798
"y.Gyro.Person.35",0.352826227887628,-0.0031797532071191
"y.Gyro.Person.36",0.354233339612841,0.00169461600582457
"y.Gyro.Person.37",0.343470429268788,0.00312991691905497
"y.Gyro.Person.38",0.340904381245866,-0.000173346157258229
"y.Gyro.Person.39",0.349530320866538,-0.00535183671056329
"y.Gyro.Person.40",0.348231061587953,-0.00481053366569189
"y.Gyro.Person.41",0.345253654973387,-0.00203142569940278
"y.Gyro.Person.42",0.331315097921939,-0.005407116358321
"y.Gyro.Person.43",0.330187981364042,-0.00862466328857482
"y.Gyro.Person.44",0.331782813921654,-0.0122230777232983
"y.Gyro.Person.45",0.332211712110814,-0.0148120698110519
"y.Gyro.Person.46",0.328415458656593,-0.00901956691065728
"y.Gyro.Person.47",0.33530265926171,-0.00275461478601629
"y.Gyro.Person.48",0.348030302290292,0.00147683261390261
"y.Gyro.Person.49",0.347218780520688,0.00141599025927723
"y.Gyro.Person.50",0.338350471452607,-0.00508910098062423
"y.Gyro.Person.51",0.33449188483559,-0.00674585412442484
"y.Gyro.Person.52",0.333818817495362,-0.00461886854642348
"y.Gyro.Person.53",0.335641973709206,-0.00130410196844927
"y.Gyro.Person.54",0.343713496499945,0.00335319600788599
"y.Gyro.Person.55",0.345919473699385,0.00170268024542246
"y.Gyro.Person.56",0.333957654433644,-0.00279920247378351
"y.Gyro.Person.57",0.337079467190278,-0.00448571486762131
"y.Gyro.Person.58",0.338820899163651,-0.00146621491961588
"y.Gyro.Person.59",0.340410426153355,0.00264441524502341
"y.Gyro.Person.60",0.3393942071368,-0.00103124291364947
"y.Gyro.Person.61",0.349868028021232,-0.00491469656550288
"y.Gyro.Person.62",0.357171126451978,-0.00257562495855786
"y.Gyro.Person.63",0.341006097599697,-0.000922592560527655
"y.Gyro.Person.64",0.331029114194315,-0.000200515535717001
"y.Gyro.Person.65",0.348366951570046,0.00186299696775025
"y.Gyro.Person.66",0.349660298123695,0.00526446133491856
"y.Gyro.Person.67",0.337439768911579,0.006694676419566
"y.Gyro.Person.68",0.328723292226476,0.00362037516642348
"y.Gyro.Person.69",0.33673965046504,0.00431099477750594
"y.Gyro.Person.70",0.336999194940672,0.00949024627095691
"y.Gyro.Person.71",0.34125597265226,0.0105008728531965
"y.Gyro.Person.72",0.341798281751682,0.0079397362897455
"y.Gyro.Person.73",0.329620614611327,0.0055662884306454
"y.Gyro.Person.74",0.322403786353428,0.00825783590914387
"y.Gyro.Person.75",0.336105226612155,0.0139652209191449
"y.Gyro.Person.76",0.342863834037307,0.0117568693016481
"y.Gyro.Person.77",0.341013159828855,0.005576577757962
"y.Gyro.Person.78",0.3395575477702,0.0043073115158965
"y.Gyro.Person.79",0.330960007091025,0.00684079407937564
"y.Gyro.Person.80",0.328607949538649,0.00900682341294876
"y.Gyro.Person.81",0.333230998703551,0.00531330461643468
"y.Gyro.Person.82",0.329872014767584,0.00162692381861215
"y.Gyro.Person.83",0.333034223040345,0.00596853174997625
"y.Gyro.Person.84",0.337093504541311,0.0103682389415609
"y.Gyro.Person.85",0.347722072071139,0.0101230358595521
"y.Gyro.Person.86",0.342218323534376,0.0078018000769189
"y.Gyro.Person.87",0.343886603610636,0.00415448861576858
"y.Gyro.Person.88",0.350690099391581,0.00304145442395215
"y.Gyro.Person.89",0.363105758727287,0.00329007732922973
"y.Gyro.Person.90",0.352998659268798,0.00198499826569732
"y.Gyro.Person.91",0.342602503535971,0.00206135290748829
"y.Gyro.Person.92",0.344654041450113,0.00220388305611113
"y.Gyro.Person.93",0.353362599660338,0.00302991235589617
"y.Gyro.Person.94",0.349474630305607,0.00399957380002511
"y.Gyro.Person.95",0.331474524689745,-0.000510724504319647
"y.Gyro.Person.96",0.326480773031336,-0.00321042683369868
"y.Gyro.Person.97",0.327069181336418,-0.00236638703716084
"y.Gyro.Person.98",0.333418975541927,-0.00544275671427893
"y.Gyro.Person.99",0.347392637325415,-0.00445667740185952
"y.Gyro.Person.100",0.349717106580249,0.000199916421671191
"y.Gyro.Person.101",0.341000016013085,-5.50744532219202e-05
"y.Gyro.Person.102",0.337205567665179,-0.00276137400664201
"y.Gyro.Person.103",0.342473517589032,-0.00676967717327791
"y.Gyro.Person.104",0.343926875385315,-0.00638998039103631
"y.Gyro.Person.105",0.342724906249771,-0.00337143817581948
"y.Gyro.Person.106",0.33066483990322,-0.00635149326843298
"y.Gyro.Person.107",0.332972327353925,-0.00961772357692569
"y.Gyro.Person.108",0.333539969134036,-0.0138051799383305
"y.Gyro.Person.109",0.333963829465508,-0.0162466438325314
"y.Gyro.Person.110",0.328872346142883,-0.00926708726383
"y.Gyro.Person.111",0.332167709175061,-0.00146313989919036
"y.Gyro.Person.112",0.342737406825971,0.00301982975326468
"y.Gyro.Person.113",0.345655665244706,0.00101573272959959
"y.Gyro.Person.114",0.339087177952643,-0.00628360796368836
"y.Gyro.Person.115",0.331092154194994,-0.00778806693711571
"y.Gyro.Person.116",0.337633514293498,-0.00650170118032236
"y.Gyro.Person.117",0.339103288403623,-0.00581435739592399
"y.Gyro.Person.118",0.340519537109496,-0.00632236251274516
"y.Gyro.Person.119",0.343737996744125,-0.0102846382985205
"y.Gyro.Person.120",0.333777065318394,-0.0123070076333017
"y.Gyro.Person.121",0.341147009401902,-0.0101846824454292
"y.Gyro.Person.122",0.344652851528902,-0.00397237385235426
"y.Gyro.Person.123",0.343361520993258,0.000168782479091957
"y.Gyro.Person.124",0.336824580048073,-0.00407021086264846
"y.Gyro.Person.125",0.348214099175459,-0.00760691622072854
"y.Gyro.Person.126",0.356843454754419,-0.00645427882947744
"y.Gyro.Person.127",0.343674796191852,-0.00470105042890227
"y.Gyro.Person.128",0.331976307291268,-0.00256419770634476
"z.Gyro.Person.1",0.249660979766336,0.00629869002425042
"z.Gyro.Person.2",0.251507311437434,0.00773916201506427
"z.Gyro.Person.3",0.252485272562906,0.00978517537183916
"z.Gyro.Person.4",0.251017019352321,0.0100770022490994
"z.Gyro.Person.5",0.246435657004849,0.00733951574761147
"z.Gyro.Person.6",0.249026089162091,0.00304813773410417
"z.Gyro.Person.7",0.249851874240564,0.0016940419974452
"z.Gyro.Person.8",0.247486528832998,0.00516700823450628
"z.Gyro.Person.9",0.242038332421325,0.00791190724613336
"z.Gyro.Person.10",0.240249407509237,0.00750930758893179
"z.Gyro.Person.11",0.24709505937501,0.00742378902842314
"z.Gyro.Person.12",0.25007747873048,0.0081337458751337
"z.Gyro.Person.13",0.247067056252636,0.00998678238833526
"z.Gyro.Person.14",0.248477432017245,0.0112800195344235
"z.Gyro.Person.15",0.252936036019072,0.00834285419761113
"z.Gyro.Person.16",0.255785774861258,0.00512873410600271
"z.Gyro.Person.17",0.256135896039581,0.00516031701460129
"z.Gyro.Person.18",0.251728945091262,0.00591442802496098
"z.Gyro.Person.19",0.246658547321881,0.00487108345102511
"z.Gyro.Person.20",0.246468325449829,0.00185447492934371
"z.Gyro.Person.21",0.247213927061016,0.000944518420309128
"z.Gyro.Person.22",0.247405975642101,0.003411901807302
"z.Gyro.Person.23",0.252867884339734,0.00547132577049881
"z.Gyro.Person.24",0.257356711361574,0.00629183617642294
"z.Gyro.Person.25",0.25549530862181,0.00668417917812182
"z.Gyro.Person.26",0.256604915587863,0.00645662569285545
"z.Gyro.Person.27",0.25514129964507,0.00595210362472684
"z.Gyro.Person.28",0.253313509613266,0.00533436083446183
"z.Gyro.Person.29",0.2521037542626,0.00346114721324703
"z.Gyro.Person.30",0.251738346437776,0.00025348177574245
"z.Gyro.Person.31",0.253962411764973,-0.00239449558654394
"z.Gyro.Person.32",0.252848023894227,-0.00360242198014734
"z.Gyro.Person.33",0.254130487469299,-0.00352821682983034
"z.Gyro.Person.34",0.252472417941689,-0.0027978199742209
"z.Gyro.Person.35",0.253626661771996,-0.00204294221650865
"z.Gyro.Person.36",0.25538564006023,-0.00095235060523244
"z.Gyro.Person.37",0.252075251231509,6.46060802042756e-05
"z.Gyro.Person.38",0.252290412196597,4.73182397828302e-05
"z.Gyro.Person.39",0.257944224703433,-0.00114451188301289
"z.Gyro.Person.40",0.261990019941482,-0.00335306457214218
"z.Gyro.Person.41",0.255638925332189,-0.00444047097558324
"z.Gyro.Person.42",0.248384935473754,-0.00206258978742789
"z.Gyro.Person.43",0.245200423161589,0.000483159784692908
"z.Gyro.Person.44",0.248262716278593,0.000816262553947065
"z.Gyro.Person.45",0.254519626843044,0.00244678759331049
"z.Gyro.Person.46",0.254978015467358,0.00547110831922972
"z.Gyro.Person.47",0.251590019527575,0.00638374604493655
"z.Gyro.Person.48",0.248358838881894,0.00385644270487343
"z.Gyro.Person.49",0.25159185267214,-0.000398673931693248
"z.Gyro.Person.50",0.254873904195371,-0.00271377724618154
"z.Gyro.Person.51",0.250873768107747,-0.00233055238066576
"z.Gyro.Person.52",0.249298928707624,-0.00159199158530031
"z.Gyro.Person.53",0.251159483115244,-0.00131251777550255
"z.Gyro.Person.54",0.252552924084423,0.000200246675782152
"z.Gyro.Person.55",0.254563524411993,0.00318379472438073
"z.Gyro.Person.56",0.259403428992852,0.0050140644706885
"z.Gyro.Person.57",0.25731069295799,0.00469030821235154
"z.Gyro.Person.58",0.250871814374302,0.00329705041987072
"z.Gyro.Person.59",0.247423074204365,0.00213632748725144
"z.Gyro.Person.60",0.249812527379799,0.00257745821658364
"z.Gyro.Person.61",0.250396690996985,0.00494121031215134
"z.Gyro.Person.62",0.251787782975174,0.0071101557336342
"z.Gyro.Person.63",0.2490489573956,0.00694509833074754
"z.Gyro.Person.64",0.244875088155028,0.00562979380188734
"z.Gyro.Person.65",0.245968442268341,0.00451400249761656
"z.Gyro.Person.66",0.246261264395708,0.00490548870125361
"z.Gyro.Person.67",0.245835049915383,0.00746369111949678
"z.Gyro.Person.68",0.246169082686472,0.00865226437504784
"z.Gyro.Person.69",0.242032932174453,0.00680610908721446
"z.Gyro.Person.70",0.243506348905589,0.00406972811028334
"z.Gyro.Person.71",0.242029381013549,0.00336915725717984
"z.Gyro.Person.72",0.237318865238349,0.00622477794462504
"z.Gyro.Person.73",0.232604341682145,0.00801238422330675
"z.Gyro.Person.74",0.232379419887001,0.00612106174437801
"z.Gyro.Person.75",0.239880130261839,0.00429729579369969
"z.Gyro.Person.76",0.24187353002289,0.00386600081022701
"z.Gyro.Person.77",0.235805472222651,0.00511744916733424
"z.Gyro.Person.78",0.238674107058614,0.00577312373713811
"z.Gyro.Person.79",0.24719449086984,0.00195838823714286
"z.Gyro.Person.80",0.252703138432417,-0.00188037377016288
"z.Gyro.Person.81",0.251688060037193,-0.00146398055374279
"z.Gyro.Person.82",0.246245239224256,1.08081501934171e-05
"z.Gyro.Person.83",0.242592019110806,-0.000649276304556837
"z.Gyro.Person.84",0.240956427332638,-0.00230428544254975
"z.Gyro.Person.85",0.241719815402478,-0.00105425511854394
"z.Gyro.Person.86",0.245263712518419,0.00240309795782185
"z.Gyro.Person.87",0.252546143361232,0.00444760890066508
"z.Gyro.Person.88",0.255231759940586,0.00535851143789223
"z.Gyro.Person.89",0.254001651373279,0.00633743985181371
"z.Gyro.Person.90",0.25670633616083,0.00758081765146759
"z.Gyro.Person.91",0.254797784721817,0.0082975961460129
"z.Gyro.Person.92",0.25114781177018,0.00761093014949406
"z.Gyro.Person.93",0.250211744890226,0.00570974574887547
"z.Gyro.Person.94",0.251251470308769,0.00313081158205735
"z.Gyro.Person.95",0.25327561630373,0.00137820126581439
"z.Gyro.Person.96",0.249308256583554,0.000755164104565931
"z.Gyro.Person.97",0.248804176460391,0.000741988993036987
"z.Gyro.Person.98",0.247939314263624,0.00146626459467289
"z.Gyro.Person.99",0.250787051218741,0.00147097376686427
"z.Gyro.Person.100",0.253272505580191,0.000864398481786902
"z.Gyro.Person.101",0.249446199427741,0.0012275891599189
"z.Gyro.Person.102",0.250414125355098,0.00177085031917204
"z.Gyro.Person.103",0.256767624253824,0.00125688048230777
"z.Gyro.Person.104",0.258367601855014,-0.00110169524192501
"z.Gyro.Person.105",0.251032957400371,-0.00322492879654693
"z.Gyro.Person.106",0.244360403768464,-0.00255724936672888
"z.Gyro.Person.107",0.242433447464886,-0.00202468784909739
"z.Gyro.Person.108",0.244688807382872,-0.00250170795149237
"z.Gyro.Person.109",0.251586265661803,-0.000704060808844248
"z.Gyro.Person.110",0.251883700740738,0.00306131547484561
"z.Gyro.Person.111",0.246950170663666,0.00514060406350458
"z.Gyro.Person.112",0.241636355110901,0.00264118851644452
"z.Gyro.Person.113",0.247880190196534,-0.00220248875761792
"z.Gyro.Person.114",0.25491799144943,-0.00527818145215372
"z.Gyro.Person.115",0.25022197921866,-0.00610226667142586
"z.Gyro.Person.116",0.243490827165778,-0.0058350418702002
"z.Gyro.Person.117",0.243760892166479,-0.00531100959804751
"z.Gyro.Person.118",0.244615873901991,-0.00269598636897523
"z.Gyro.Person.119",0.250951529443016,0.00246445836218188
"z.Gyro.Person.120",0.258173418768831,0.00611463384427893
"z.Gyro.Person.121",0.253787574522317,0.00604347143390668
"z.Gyro.Person.122",0.246674629522762,0.00354076335132643
"z.Gyro.Person.123",0.244085714071516,0.00220632227920597
"z.Gyro.Person.124",0.245949685565501,0.00364892712932542
"z.Gyro.Person.125",0.245874472112427,0.00603243209334238
"z.Gyro.Person.126",0.249055351327933,0.00772234401499152
"z.Gyro.Person.127",0.247319935760996,0.00666369735099525
"z.Gyro.Person.128",0.244056059836519,0.00383447089459857
"x.Train.Person.1",0.387427080642195,0.825876293617068
"x.Train.Person.2",0.386105394891511,0.825704863689549
"x.Train.Person.3",0.387428908989772,0.827752163604004
"x.Train.Person.4",0.387268627240452,0.830641267355446
"x.Train.Person.5",0.386973604169075,0.832708409510791
"x.Train.Person.6",0.387925387292449,0.833098164135154
"x.Train.Person.7",0.388071822459262,0.831005410799389
"x.Train.Person.8",0.388034641068931,0.829110856257109
"x.Train.Person.9",0.388824272081527,0.829872393735283
"x.Train.Person.10",0.391218345859922,0.831057065914442
"x.Train.Person.11",0.391728012898003,0.832334297206278
"x.Train.Person.12",0.393602550692274,0.834168649430709
"x.Train.Person.13",0.395412786535924,0.834878874785036
"x.Train.Person.14",0.394154134907815,0.834611835051205
"x.Train.Person.15",0.393024501271162,0.834527881935629
"x.Train.Person.16",0.391875988923095,0.833772769445789
"x.Train.Person.17",0.389593174463364,0.830233338319104
"x.Train.Person.18",0.38559107037254,0.826196974212966
"x.Train.Person.19",0.384609439834167,0.825576636994571
"x.Train.Person.20",0.388337214616307,0.827550426952833
"x.Train.Person.21",0.390306068811443,0.82990569475073
"x.Train.Person.22",0.387957726739973,0.830247193805565
"x.Train.Person.23",0.38637931568318,0.828603175017102
"x.Train.Person.24",0.387916814820488,0.827766217510689
"x.Train.Person.25",0.38972040508624,0.82725509177817
"x.Train.Person.26",0.388296933084714,0.826168579307092
"x.Train.Person.27",0.385794475011375,0.82569175506644
"x.Train.Person.28",0.384415687322422,0.825209554992467
"x.Train.Person.29",0.384971471602735,0.824720652929827
"x.Train.Person.30",0.387547944342823,0.827126303602715
"x.Train.Person.31",0.391071038130083,0.830280080667425
"x.Train.Person.32",0.392760593930717,0.829993101291826
"x.Train.Person.33",0.391483253562788,0.830808005999335
"x.Train.Person.34",0.390952224743574,0.833665714805667
"x.Train.Person.35",0.389535421465445,0.833170214035697
"x.Train.Person.36",0.388050111671543,0.832290269444079
"x.Train.Person.37",0.388705740990552,0.832746516329284
"x.Train.Person.38",0.391117182363103,0.831695617831541
"x.Train.Person.39",0.390462783691429,0.831575608151442
"x.Train.Person.40",0.38885501671376,0.83277730703848
"x.Train.Person.41",0.389378969448654,0.833680907278622
"x.Train.Person.42",0.389816130725128,0.834330033401086
"x.Train.Person.43",0.390954423656369,0.834243682071361
"x.Train.Person.44",0.391337159665272,0.834263446922056
"x.Train.Person.45",0.38797591810283,0.83250114650696
"x.Train.Person.46",0.386496251618262,0.829413425476349
"x.Train.Person.47",0.389064100419478,0.829516796064269
"x.Train.Person.48",0.39077000573325,0.829825254150071
"x.Train.Person.49",0.390406850235345,0.82851725788473
"x.Train.Person.50",0.390678234575991,0.828630640325416
"x.Train.Person.51",0.390558946672713,0.828599957157007
"x.Train.Person.52",0.390409383567716,0.828219580448049
"x.Train.Person.53",0.389439018207953,0.828318257434442
"x.Train.Person.54",0.3885036022691,0.827060624790431
"x.Train.Person.55",0.386658668955448,0.826338221595738
"x.Train.Person.56",0.387159956381359,0.828144082095521
"x.Train.Person.57",0.38815159393509,0.829873132468205
"x.Train.Person.58",0.388395639457305,0.83031130835361
"x.Train.Person.59",0.388281615395443,0.830778186509365
"x.Train.Person.60",0.390039412085992,0.830916814853241
"x.Train.Person.61",0.390984227057227,0.829676638073804
"x.Train.Person.62",0.39028152592544,0.828106548802036
"x.Train.Person.63",0.389973889916208,0.827528733627332
"x.Train.Person.64",0.390937910074576,0.827119242412521
"x.Train.Person.65",0.39018547842621,0.826333447407024
"x.Train.Person.66",0.389323990864512,0.82685816212511
"x.Train.Person.67",0.39126328155182,0.829300628161147
"x.Train.Person.68",0.391279206286429,0.831564246249576
"x.Train.Person.69",0.389936742190929,0.832717975602749
"x.Train.Person.70",0.390143838728365,0.832919198336546
"x.Train.Person.71",0.390428443399304,0.831362173904581
"x.Train.Person.72",0.390714229000313,0.830141773986359
"x.Train.Person.73",0.391077980248426,0.830669422119335
"x.Train.Person.74",0.392569192887583,0.830495264028795
"x.Train.Person.75",0.391946985928222,0.830304142393926
"x.Train.Person.76",0.392162145761725,0.830715334056736
"x.Train.Person.77",0.392382376482068,0.830172431661181
"x.Train.Person.78",0.391028236688046,0.829423095001493
"x.Train.Person.79",0.390230161058463,0.828946817589175
"x.Train.Person.80",0.38808683626189,0.828127691146502
"x.Train.Person.81",0.385595541258831,0.82554222478568
"x.Train.Person.82",0.383385332335322,0.822467723649681
"x.Train.Person.83",0.384223245534424,0.82272835090431
"x.Train.Person.84",0.387120686165005,0.825053875748219
"x.Train.Person.85",0.389038962835391,0.827141426140618
"x.Train.Person.86",0.388384282087273,0.828649747408551
"x.Train.Person.87",0.387715483181784,0.828975006809094
"x.Train.Person.88",0.390007865170719,0.82944650501907
"x.Train.Person.89",0.392603022292067,0.830154699023369
"x.Train.Person.90",0.391640532416938,0.830033700361147
"x.Train.Person.91",0.389113078983748,0.829752837467866
"x.Train.Person.92",0.387373144454129,0.829103864702341
"x.Train.Person.93",0.387765780415019,0.828533025823957
"x.Train.Person.94",0.390127022679126,0.830314255293926
"x.Train.Person.95",0.393535838062155,0.832668743557822
"x.Train.Person.96",0.394383647981157,0.832044398127591
"x.Train.Person.97",0.392983761389352,0.832335208041072
"x.Train.Person.98",0.392930407639515,0.835087343484662
"x.Train.Person.99",0.391453827047338,0.834310122672956
"x.Train.Person.100",0.389371864860687,0.832495806233695
"x.Train.Person.101",0.391307882220067,0.833186903668951
"x.Train.Person.102",0.393932833208478,0.832087296779827
"x.Train.Person.103",0.391370442404975,0.830118981302443
"x.Train.Person.104",0.388069508231003,0.829581409804337
"x.Train.Person.105",0.387118983441837,0.829265012636919
"x.Train.Person.106",0.386652500456428,0.829045887285375
"x.Train.Person.107",0.387062199600137,0.828912184064574
"x.Train.Person.108",0.386632225188811,0.828647992843672
"x.Train.Person.109",0.384412861167224,0.826526798579576
"x.Train.Person.110",0.384964926379496,0.824532976130692
"x.Train.Person.111",0.388836811093069,0.826522488205769
"x.Train.Person.112",0.391318540147666,0.828545705075419
"x.Train.Person.113",0.391193749170778,0.82859427806661
"x.Train.Person.114",0.391595001639903,0.829333445610112
"x.Train.Person.115",0.39200252547599,0.829826798755921
"x.Train.Person.116",0.391555091553704,0.830404199862318
"x.Train.Person.117",0.390142942110003,0.831144441905769
"x.Train.Person.118",0.388552730799376,0.829512205037462
"x.Train.Person.119",0.385568795954045,0.828241405452202
"x.Train.Person.120",0.385428503435206,0.830123546130472
"x.Train.Person.121",0.387322429561484,0.831679807750526
"x.Train.Person.122",0.388253514657956,0.831658605501218
"x.Train.Person.123",0.3884722124168,0.83155456340587
"x.Train.Person.124",0.390581096045472,0.830882509362911
"x.Train.Person.125",0.391218912276578,0.829724215524092
"x.Train.Person.126",0.389715486796402,0.82897666094625
"x.Train.Person.127",0.389972566834449,0.829156135160756
"x.Train.Person.128",0.391233593605882,0.829029047373838
"y.Train.Person.1",0.416510352227774,0.0222413687803868
"y.Train.Person.2",0.415201941898607,0.0230084868244418
"y.Train.Person.3",0.415595363164415,0.0225560080307397
"y.Train.Person.4",0.416279835307313,0.0225929515884968
"y.Train.Person.5",0.416178215916872,0.0230870515311503
"y.Train.Person.6",0.416322857012788,0.0231850011097693
"y.Train.Person.7",0.41625571045951,0.0233590079522056
"y.Train.Person.8",0.417630559066594,0.0219930227002375
"y.Train.Person.9",0.41929380604342,0.0205064777094333
"y.Train.Person.10",0.419719042002869,0.0192227331888599
"y.Train.Person.11",0.421713018288193,0.0173660966532066
"y.Train.Person.12",0.423335216877758,0.016325225612623
"y.Train.Person.13",0.422515802498649,0.0150334454290126
"y.Train.Person.14",0.422020131110016,0.0138685708387852
"y.Train.Person.15",0.421151595468956,0.0146520699005803
"y.Train.Person.16",0.420037437621135,0.0171543894540278
"y.Train.Person.17",0.41921257105236,0.019237332783339
"y.Train.Person.18",0.418703308767897,0.0195351637391483
"y.Train.Person.19",0.418260517610597,0.0187948427058364
"y.Train.Person.20",0.419505881070062,0.0164135236180353
"y.Train.Person.21",0.4208517787737,0.0145845456744825
"y.Train.Person.22",0.420013034565519,0.0158150719738717
"y.Train.Person.23",0.418282941331554,0.0175316337106142
"y.Train.Person.24",0.418750374851911,0.0184404505723515
"y.Train.Person.25",0.418881948140833,0.0191978141430947
"y.Train.Person.26",0.417745778247374,0.0201317218446895
"y.Train.Person.27",0.417188721258677,0.0201152015847981
"y.Train.Person.28",0.417822968084115,0.0188572387749033
"y.Train.Person.29",0.419248342178832,0.0186264552339667
"y.Train.Person.30",0.419199841034495,0.019178955183529
"y.Train.Person.31",0.417644887208001,0.0199623828795385
"y.Train.Person.32",0.417940123056459,0.0206991951969121
"y.Train.Person.33",0.417773081859077,0.0203108143418392
"y.Train.Person.34",0.417445491382137,0.020186418525962
"y.Train.Person.35",0.4180706875906,0.0205403484964167
"y.Train.Person.36",0.419593133806258,0.0199318200976179
"y.Train.Person.37",0.420632386201817,0.0192909892723414
"y.Train.Person.38",0.420526100006151,0.0193418318980319
"y.Train.Person.39",0.421356876264805,0.0180887376709535
"y.Train.Person.40",0.421717208359101,0.016523931530397
"y.Train.Person.41",0.420851060724857,0.0176928425794605
"y.Train.Person.42",0.419648222340559,0.0196720947554153
"y.Train.Person.43",0.418624306080948,0.0205233828586359
"y.Train.Person.44",0.417968110701738,0.0207351399446963
"y.Train.Person.45",0.417633303674264,0.0212938512357991
"y.Train.Person.46",0.417265051154829,0.0224882694804886
"y.Train.Person.47",0.416917692378575,0.0223180986151001
"y.Train.Person.48",0.417084621040133,0.0215215922836444
"y.Train.Person.49",0.417876599745407,0.0215466924267967
"y.Train.Person.50",0.418513319114289,0.02196597811113
"y.Train.Person.51",0.418127676541451,0.0226731198265694
"y.Train.Person.52",0.417887139818787,0.0224779060154394
"y.Train.Person.53",0.418546535331755,0.0213155291224296
"y.Train.Person.54",0.419210003791072,0.0203540358107228
"y.Train.Person.55",0.416815637075066,0.0208787874244486
"y.Train.Person.56",0.415041108848608,0.0222553735180862
"y.Train.Person.57",0.415008506323339,0.0234154965693926
"y.Train.Person.58",0.413659163016603,0.0256375711347472
"y.Train.Person.59",0.413026641511536,0.0263960180693699
"y.Train.Person.60",0.41469244498886,0.0249280405295894
"y.Train.Person.61",0.416242625468567,0.0237239561109807
"y.Train.Person.62",0.417907979119112,0.0218253332779097
"y.Train.Person.63",0.418541508440161,0.0202062951065083
"y.Train.Person.64",0.418738308570104,0.0194715155898609
"y.Train.Person.65",0.41805135220907,0.0195426348059382
"y.Train.Person.66",0.416799937600808,0.0202727331305836
"y.Train.Person.67",0.417143894161224,0.019844848807903
"y.Train.Person.68",0.41795929169715,0.019899659115134
"y.Train.Person.69",0.418195708694568,0.0203881970826603
"y.Train.Person.70",0.41788903298156,0.0209289504929386
"y.Train.Person.71",0.416854165752717,0.0220638228735494
"y.Train.Person.72",0.417429331975829,0.0216044513799118
"y.Train.Person.73",0.418551378592571,0.0207781206700373
"y.Train.Person.74",0.418783221942365,0.0197375503285036
"y.Train.Person.75",0.420156270200656,0.017987138516661
"y.Train.Person.76",0.421558734487544,0.017250765755453
"y.Train.Person.77",0.421313294970676,0.0162392687067526
"y.Train.Person.78",0.420574243443419,0.0156928033256193
"y.Train.Person.79",0.41937158591439,0.0171970126730573
"y.Train.Person.80",0.418582105922101,0.019530173423624
"y.Train.Person.81",0.41810007924576,0.0211689512083475
"y.Train.Person.82",0.417583326955695,0.021416642721096
"y.Train.Person.83",0.417002486957598,0.0208329280303699
"y.Train.Person.84",0.417844399276081,0.0189438895567526
"y.Train.Person.85",0.419117208135455,0.0172679291175772
"y.Train.Person.86",0.41851304420491,0.0182178430502206
"y.Train.Person.87",0.416574181173836,0.0200106908510282
